comp,compID_num,comp_name_simple,comp_name_full,specie.A,specie.B1,specie.B2,specie.X,element.A,element.B1,element.B2,element.X,r_ionic.A,r_ionic.B1,r_ionic.B2,r_ionic.X,oct_factor,oct_mismatch,gen_t_factor,geom_stable,broken_condition,tau_factor,block.B1,row.B1,inputcharge.B1,block.B2,row.B2,inputcharge.B2,used_lobbasis,used_lobbasis_func,block_pairing,VBM,CBM,bandgap,VBMtotcontr.A,VBMorbital.A,VBMorbchar.A,VBMorborder.A,VBMorbcontr.A,CBMtotcontr.A,CBMorbital.A,CBMorbchar.A,CBMorborder.A,CBMorbcontr.A,VBMtotcontr.B1,VBMorbital.B1,VBMorbchar.B1,VBMorborder.B1,VBMorbcontr.B1,CBMtotcontr.B1,CBMorbital.B1,CBMorbchar.B1,CBMorborder.B1,CBMorbcontr.B1,VBMtotcontr.B2,VBMorbital.B2,VBMorbchar.B2,VBMorborder.B2,VBMorbcontr.B2,CBMtotcontr.B2,CBMorbital.B2,CBMorbchar.B2,CBMorborder.B2,CBMorbcontr.B2,VBMtotcontr.X,VBMorbital.X,VBMorbchar.X,VBMorborder.X,VBMorbcontr.X,CBMtotcontr.X,CBMorbital.X,CBMorbchar.X,CBMorborder.X,CBMorbcontr.X,spin_vbm,spin_cbm,spin_forbidden,cond_type,lattice_a_primitive,lattice_a_conventional,distance_B1_X,distance_B1_A,size_Oh_B1,distance_B2_X,distance_B2_A,size_Oh_B2,calc_oct_mismatch,abs_charge_spilling,bandOverlap_exists,bandOverlap_maxDev,bandOverlap_perc_kpts,popdiff.total,popdiff.B1,popdiff.B2,charge.B1,charge.B2,charge.A,charge.X,charge.total,charge.balanced,Icohp.B1.sum,Icohp.B1.avg,Icohp.B1.avg_spinup,Icohp.B1.avg_spindown,Icohp.B1.x_avg,Icohp.B1.x_spinup,Icohp.B1.x_spindown,Icohp.B1.y_avg,Icohp.B1.y_spinup,Icohp.B1.y_spindown,Icohp.B1.z_avg,Icohp.B1.z_spinup,Icohp.B1.z_spindown,Icobi.B1.sum,Icobi.B1.avg,Icobi.B1.avg_spinup,Icobi.B1.avg_spindown,Icobi.B1.x_avg,Icobi.B1.x_spinup,Icobi.B1.x_spindown,Icobi.B1.y_avg,Icobi.B1.y_spinup,Icobi.B1.y_spindown,Icobi.B1.z_avg,Icobi.B1.z_spinup,Icobi.B1.z_spindown,Icohp.B1.axial_asym_index,Icohp.B1.directional_asym_index,Icobi.B1.axial_asym_index,Icobi.B1.directional_asym_index,Icohp.B2.sum,Icohp.B2.avg,Icohp.B2.avg_spinup,Icohp.B2.avg_spindown,Icohp.B2.x_avg,Icohp.B2.x_spinup,Icohp.B2.x_spindown,Icohp.B2.y_avg,Icohp.B2.y_spinup,Icohp.B2.y_spindown,Icohp.B2.z_avg,Icohp.B2.z_spinup,Icohp.B2.z_spindown,Icobi.B2.sum,Icobi.B2.avg,Icobi.B2.avg_spinup,Icobi.B2.avg_spindown,Icobi.B2.x_avg,Icobi.B2.x_spinup,Icobi.B2.x_spindown,Icobi.B2.y_avg,Icobi.B2.y_spinup,Icobi.B2.y_spindown,Icobi.B2.z_avg,Icobi.B2.z_spinup,Icobi.B2.z_spindown,Icohp.B2.axial_asym_index,Icohp.B2.directional_asym_index,Icobi.B2.axial_asym_index,Icobi.B2.directional_asym_index,MadelungEnergy,SitePotential.B1,SitePotential.B2,vbmsite,cbmsite,vbmorbital,vbmorbchar,vbmorborder,vbmorbcontr,cbmorbital,cbmorbchar,cbmorborder,cbmorbcontr,transition_sites,transition_bands,el_set,in_sim_list
1416_CsNaSbCl,1416,CsNaSbCl,Cs2NaSbCl6,Cs+,Na+,Sb3+,Cl-,Cs,Na,Sb,Cl,188.0,102.0,76.0,181.0,0.4917127071823204,0.0718232044198895,0.9658196782731148,True,,3.858452116961681,s,3,1,p,5.0,3,basisset0,"{'Na': ' 2p 3s', 'Sb': ' 5p 5s', 'Cs': ' 5p 5s', 'Cl': ' 3p 3s'}",p-s,-0.00625,3.90526,3.91151,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0420264546344628,3s,s,3.0,0.0418983200882395,0.2536409960237459,5s,s,5.0,0.2519816677986775,0.6511138205203044,5p,p,5.0,0.6504293984238733,0.7413796100196152,3p,p,3.0,0.7297822304509344,0.3050742238319717,3p,p,3.0,0.2282982391040129,1.0,1.0,False,semiconductor,7.570239538657674,10.705935425982725,2.723157920580771,4.635806025088408,5.446315841161542,2.629809792410591,4.635806025088408,5.259619584821182,0.025787,0.82,True,0.0008,0.0,0.0,0.0,0.0,0.58,1.02,1.01,-0.6033333333333334,0.0,True,-5.37434,-0.8957233333333333,-0.447865,-0.4478583333333333,-0.895725,-0.447865,-0.44786,-0.8957200000000001,-0.447865,-0.447855,-0.895725,-0.447865,-0.44786,0.5901399999999999,0.0983566666666666,0.0491783333333333,0.0491783333333333,0.098355,0.0491749999999999,0.04918,0.0983599999999999,0.04918,0.04918,0.098355,0.04918,0.0491749999999999,0.0009584556148938,5.582080776342844e-06,0.000124922080846,5.083539499092883e-05,-15.47763,-2.579605,-1.2898033333333334,-1.2898016666666667,-2.57954,-1.289755,-1.2897850000000002,-2.57965,-1.289805,-1.289845,-2.579625,-1.28985,-1.289775,2.6306000000000003,0.4384333333333334,0.2192183333333333,0.219215,0.43842,0.21921,0.21921,0.43844,0.21922,0.21922,0.43844,0.219225,0.219215,0.0002698199248438,4.264218746662084e-05,2.2360681934961512e-05,4.561696951270432e-05,-21.9,-6.56,-9.15,X,B2,3p,p,3.0,0.7297822304509344,5p,p,5.0,0.6504293984238733,X-B,p-p,"{'Cl', 'Na', 'Sb'}",True
1417_CsUVacCl,1417,CsUVacCl,Cs2UVacCl6,Cs+,U4+,,Cl-,Cs,U,Vac,Cl,188.0,89.0,,181.0,0.4917127071823204,0.0,0.966379267621615,True,,3.858452116961681,f,7,4,Vac,,0,basisset0,"{'U': ' 5f 6d 6p 6s 7s', 'Cs': ' 5p 5s', 'Cl': ' 3p 3s'}",Vac-f,-0.01064,3.14879,3.15943,0.0,,,,0.0,0.0,,,,0.0,0.9067034365832094,5f,f,5.0,0.9052871309640736,0.9359948357783144,5f,f,5.0,0.9323920023603128,0.0,,,,0.0,0.0,,,,0.0,0.093044537907528,3p,p,3.0,0.0926892634097885,0.0639676926053049,3p,p,3.0,0.0619437200256987,1.0,1.0,False,semiconductor,7.459361045223968,10.549129556793282,2.593517765334408,4.567907091998129,5.18703553066882,,,5.362094026124463,0.024179,0.855,True,0.0015,0.0,2.01,2.11,,0.78,,1.01,-0.4633333333333333,0.02,True,-31.40375,-5.233958333333334,-2.6382250000000003,-2.595733333333333,-5.192705,-2.5963450000000003,-2.59636,-5.25888,-2.6645000000000003,-2.59438,-5.25029,-2.65383,-2.59646,4.98762,0.83127,0.4221866666666666,0.4090833333333334,0.81807,0.41239,0.40568,0.83968,0.4284449999999999,0.411235,0.83606,0.425725,0.410335,0.0004531890149719,0.0126433944990644,5.374834936281089e-05,0.0259963670047036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.07,-6.95,,B1,B1,5f,f,5.0,0.9052871309640736,5f,f,5.0,0.9323920023603128,B-B,f-f,"{'Cl', 'U', 'Vac'}",True
1418_CsCrRaCl,1418,CsCrRaCl,Cs2CrRaCl6,Cs+,Cr2+,Ra2+,Cl-,Cs,Cr,Ra,Cl,188.0,76.5,148.0,181.0,0.6201657458563536,0.1975138121546961,0.886473376028405,True,,3.86007605149082,d,4,2,s,7.0,2,basisset0,"{'Cr': ' 3d 3p 4s', 'Ra': ' 6p 6s 7s', 'Cs': ' 5p 5s', 'Cl': ' 3p 3s'}",d-s,-2.08446,0.00988,2.09434,0.0,,,,0.0,0.0,,,,0.0,0.6333109377221224,3d,d,3.0,0.6331576162020541,0.7873168934217961,3d,d,3.0,0.7868870597440162,0.0142853769896603,7s,s,7.0,0.0080796094331855,0.0173838135167922,7s,s,7.0,0.0149387701876607,0.3521642192027499,3p,p,3.0,0.3262453742986307,0.19497220059827,3p,p,3.0,0.1645623816994187,1.0,1.0,False,semiconductor,7.731697523452513,10.934271497833016,2.453951845439372,4.734678444499758,4.907903690878745,3.0131839034771355,4.734678444499758,6.026367806954269,0.154484,0.86,True,0.0049,0.0,4.0,3.88,0.01,0.9,1.63,1.02,-0.7600000000000001,0.01,True,-11.477620000000002,-1.912936666666667,-0.8189366666666666,-1.094,-2.181305,-1.05792,-1.123385,-1.786065,-0.70473,-1.0813350000000002,-1.77144,-0.69416,-1.07728,1.4564899999999998,0.2427483333333333,0.1111366666666666,0.1316116666666666,0.31227,0.1577799999999999,0.15449,0.209755,0.08892,0.120835,0.20622,0.08671,0.11951,0.0004729874034809,0.214259576462716,8.493469456758488e-05,0.4368722064689768,-4.68934,-0.7815566666666666,-0.3916016666666667,-0.389955,-0.78398,-0.39404,-0.38994,-0.78098,-0.390795,-0.390185,-0.7797099999999999,-0.38997,-0.38974,0.5414800000000001,0.0902466666666666,0.04524,0.0450066666666666,0.08729,0.043515,0.043775,0.091725,0.0461,0.045625,0.091725,0.046105,0.0456199999999999,0.0005560481895518,0.0054634554116358,0.000106900905787,0.0491430893107778,-33.96,-11.53,-11.03,B1,B1,3d,d,3.0,0.6331576162020541,3d,d,3.0,0.7868870597440162,B-B,d-d,"{'Ra', 'Cr', 'Cl'}",True
1419_CsTlScCl,1419,CsTlScCl,Cs2TlScCl6,Cs+,Tl+,Sc3+,Cl-,Cs,Tl,Sc,Cl,188.0,150.0,74.5,181.0,0.6201657458563536,0.2085635359116022,0.8860975771620253,False,OL,3.86007605149082,p,6,1,d,4.0,3,basisset0,"{'Tl': ' 5d 6p 6s', 'Sc': ' 3d 3p 3s 4s', 'Cs': ' 5p 5s', 'Cl': ' 3p 3s'}",d-p,-4.54431,0.01187,4.55618,0.0,,,,0.0,0.0,,,,0.0,0.4124306721301964,6s,s,6.0,0.4086945452071734,0.0578406716148881,6p,p,6.0,0.0577707469962373,0.046501318530049,3d,d,3.0,0.043490483174236,0.8688575246740367,3d,d,3.0,0.8670288456058486,0.5408576747852636,3p,p,3.0,0.5133211050842438,0.0727442656176813,3p,p,3.0,0.0669642918939925,1.0,1.0,False,insulator,7.728848306937615,10.930242097195508,2.9958523242766164,4.732933662842705,5.991704648553233,2.4692687243211378,4.732933662842705,4.938537448642276,0.145465,0.69,False,,,0.0,0.0,0.0,0.04,1.19,1.02,-0.5416666666666666,0.02,True,-10.74968,-1.7916133333333335,-0.8958066666666665,-0.8958066666666666,-1.79416,-0.897575,-0.896585,-1.789815,-0.89396,-0.8958550000000001,-1.7908650000000002,-0.895885,-0.89498,1.5258,0.2543,0.12715,0.1271499999999999,0.2548499999999999,0.1274799999999999,0.1273699999999999,0.25391,0.12685,0.12706,0.25414,0.12712,0.12702,0.0012343317249141,0.0024251884707265,0.0001869939196643,0.0036964215493509,-18.38618,-3.064363333333333,-1.532185,-1.5321783333333334,-3.0637600000000003,-1.53187,-1.5318900000000002,-3.064645,-1.5325099999999998,-1.532135,-3.064685,-1.532175,-1.53251,2.84631,0.474385,0.2371933333333333,0.2371916666666666,0.47439,0.2372,0.23719,0.474345,0.237175,0.23717,0.47442,0.237205,0.237215,0.0001836208718331,0.0003018571557549,7.762082502801405e-05,0.000158099434004,-19.91,-2.56,-10.45,X,B2,3p,p,3.0,0.5133211050842438,3d,d,3.0,0.8670288456058486,X-B,p-d,"{'Tl', 'Cl', 'Sc'}",True
1420_CsKYbCl,1420,CsKYbCl,Cs2KYbCl6,Cs+,K+,Yb3+,Cl-,Cs,K,Yb,Cl,188.0,138.0,86.8,181.0,0.6209944751381216,0.1414364640883978,0.8876183044734623,True,,3.862010252526893,s,4,1,f,6.0,3,basisset0,"{'K': ' 3p 3s 4s', 'Yb': ' 4f 5p 5s 6s', 'Cs': ' 5p 5s', 'Cl': ' 3p 3s'}",f-s,-3.54822,0.01219,3.56041,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.971743134837542,4f,f,4.0,0.9715487753830216,0.9870109913813002,3p,p,3.0,0.9867102354723476,0.0278110821224784,3p,p,3.0,0.0270642492122284,1.0,1.0,False,semiconductor,7.77423911571644,10.994434394577604,2.940962850583537,4.760729742972796,5.881925701167074,2.5562543467052663,4.760729742972796,5.112508693410532,0.106273,1.095,False,,,-0.97,0.0,-0.97,0.59,2.41,1.03,-0.84,0.02,True,-4.48024,-0.7467066666666667,-0.3737399999999999,-0.3729666666666666,-0.747185,-0.3739099999999999,-0.373275,-0.7457,-0.373395,-0.372305,-0.747235,-0.373915,-0.37332,0.5049,0.08415,0.0420983333333333,0.0420516666666666,0.084105,0.04205,0.042055,0.0842,0.04217,0.04203,0.084145,0.042075,0.0420699999999999,0.0004424870854518,0.0020556934449939,6.493592820428561e-05,0.001128936423054,-7.342739999999999,-1.22379,-0.6224633333333333,-0.6013266666666667,-1.229825,-0.62854,-0.6012850000000001,-1.21488,-0.6136550000000001,-0.601225,-1.226665,-0.625195,-0.60147,0.7767799999999999,0.1294633333333333,0.06696,0.0625033333333333,0.130375,0.06789,0.062485,0.12811,0.065585,0.062525,0.129905,0.0674049999999999,0.0625,0.0001117290295718,0.0122120625270675,4.403289138155792e-05,0.0174953011148586,-49.91,-7.21,-18.4,X,B2,3p,p,3.0,0.9867102354723476,4f,f,4.0,0.9715487753830216,X-B,p-f,"{'K', 'Yb', 'Cl'}",True
1422_CsSrDyCl,1422,CsSrDyCl,Cs2SrDyCl6,Cs+,Sr2+,Dy2+,Cl-,Cs,Sr,Dy,Cl,188.0,118.0,107.0,181.0,0.6215469613259669,0.0303867403314917,0.8889250380868297,True,,3.863314891011296,s,5,2,f,6.0,2,basisset0,"{'Sr': ' 4p 4s 5s', 'Dy': ' 4f 5p 5s 6s', 'Cs': ' 5p 5s', 'Cl': ' 3p 3s'}",f-s,-0.61621,0.04041,0.65662,0.0,,,,0.0,0.0190677295746314,5s,s,5.0,0.0162350476526709,0.0,,,,0.0,0.3796543162178949,5s,s,5.0,0.3766650957299943,0.9933164200185556,4f,f,4.0,0.9930867053136456,0.3762371126294982,6s,s,6.0,0.3699988842463917,0.0,,,,0.0,0.2249642375988982,3s,s,3.0,0.1734047637683162,-1.0,1.0,True,semiconductor,7.698972843259073,10.88799181127913,2.809008877826013,4.714638752382335,5.618017755652023,2.634987027813552,4.714638752382335,5.269974055627106,0.048072,1.055,False,,,3.99,0.01,3.98,1.57,1.5,1.02,-0.85,0.01,True,-5.41506,-0.90251,-0.4539383333333333,-0.4485716666666666,-0.90305,-0.45361,-0.44944,-0.901825,-0.454155,-0.44767,-0.902655,-0.4540499999999999,-0.448605,0.60853,0.1014216666666666,0.0511066666666666,0.050315,0.101525,0.05113,0.0503949999999999,0.101305,0.05108,0.050225,0.101435,0.05111,0.0503249999999999,0.0003299578318327,0.0013573256806019,4.431577553297904e-05,0.0021691617504477,-6.51365,-1.0856083333333333,-0.5437783333333334,-0.54183,-1.087365,-0.5438799999999999,-0.543485,-1.0840649999999998,-0.54383,-0.540235,-1.085395,-0.543625,-0.54177,0.6653899999999999,0.1108983333333333,0.0555983333333333,0.0553,0.11109,0.055605,0.055485,0.11072,0.0556,0.05512,0.110885,0.05559,0.055295,6.605965112232674e-05,0.0030397703284643,4.999993479160951e-06,0.0033363891852897,-45.15,-12.54,-13.58,B2,B1,4f,f,4.0,0.9930867053136456,5s,s,5.0,0.3766650957299943,B-B,f-s,"{'Cl', 'Dy', 'Sr'}",True
1424_CsAuTmCl,1424,CsAuTmCl,Cs2AuTmCl6,Cs+,Au+,Tm3+,Cl-,Cs,Au,Tm,Cl,188.0,137.0,88.0,181.0,0.6215469613259669,0.1353591160220994,0.8874584379447137,True,,3.863314891011296,d,6,1,f,6.0,3,basisset0,"{'Au': ' 5d 6s', 'Tm': ' 4f 5p 5s 6s', 'Cs': ' 5p 5s', 'Cl': ' 3p 3s'}",d-f,-2.32871,0.0117,2.34041,0.0,,,,0.0,0.0,,,,0.0,0.5904723506373292,5d,d,5.0,0.5890376186474509,0.0,,,,0.0,0.0174729550787406,4f,f,4.0,0.0111826326055823,0.9717064216662132,4f,f,4.0,0.97116210060303,0.3919078156873538,3p,p,3.0,0.3759307031579565,0.0206396155734685,3p,p,3.0,0.0186137559054417,-1.0,-1.0,False,semiconductor,7.439094947402079,10.520468966397187,2.688257038760089,4.55549669231289,5.37651407752018,2.571977444438504,4.55549669231289,5.143954888877008,0.032121,1.16,False,,,2.03,0.01,1.96,0.45,2.36,1.02,-0.8100000000000002,-0.01,True,-5.36124,-0.8935400000000001,-0.4446366666666666,-0.4489033333333334,-0.8939900000000001,-0.44437,-0.44962,-0.8927499999999999,-0.44514,-0.44761,-0.89388,-0.4444,-0.44948,0.7637200000000001,0.1272866666666667,0.0635933333333333,0.0636933333333333,0.12751,0.06361,0.0639,0.12689,0.06357,0.06332,0.12746,0.0636,0.06386,2.3506706741532882e-16,0.0013877386574749,4.615992048761288e-17,0.0048708950924423,-7.3572,-1.2262,-0.5949033333333333,-0.6312966666666667,-1.22343,-0.59618,-0.62725,-1.23137,-0.59232,-0.63905,-1.2238,-0.59621,-0.62759,0.76374,0.12729,0.0604733333333333,0.0668166666666666,0.12682,0.06052,0.0663,0.12817,0.06037,0.0678,0.12688,0.06053,0.06635,6.146091979810187e-16,0.0064752895123145,7.147248849051205e-17,0.0106057035116664,-46.77,-7.52,-17.55,B1,B2,5d,d,5.0,0.5890376186474509,4f,f,4.0,0.97116210060303,B-B,d-f,"{'Au', 'Tm', 'Cl'}",True
1425_CsAgGaCl,1425,CsAgGaCl,Cs2AgGaCl6,Cs+,Ag+,Ga3+,Cl-,Cs,Ag,Ga,Cl,188.0,115.0,62.0,181.0,0.4889502762430939,0.1464088397790054,0.9658403558376732,False,OL,3.8646597364132265,d,5,1,p,4.0,3,basisset0,"{'Ag': ' 4d 5s', 'Ga': ' 3d 4p 4s', 'Cs': ' 5p 5s', 'Cl': ' 3p 3s'}",d-p,-2.18401,0.06578,2.24979,0.0,,,,0.0,0.0,,,,0.0,0.3564010660259795,4d,d,4.0,0.3560767486398063,0.1451448785722803,5s,s,5.0,0.1424738662108986,0.0171151851062588,4p,p,4.0,0.0147236538463857,0.4811478993600699,4s,s,4.0,0.449465400055646,0.6245881204109391,3p,p,3.0,0.6149095094821733,0.3686593266823005,3p,p,3.0,0.2312691283437339,1.0,1.0,False,semiconductor,7.167877837526864,10.136910051264024,2.676442722904774,4.38941081013623,5.352885445809545,2.3920123027272373,4.38941081013623,4.784024605454477,0.078572,0.63,True,0.0,0.0,0.0,0.0,0.0,0.56,0.28,1.02,-0.48,0.0,True,-5.558859999999999,-0.9264766666666664,-0.4632416666666667,-0.463235,-0.92527,-0.46272,-0.46255,-0.9286,-0.464225,-0.464375,-0.92556,-0.46278,-0.4627799999999999,0.6968399999999999,0.1161399999999999,0.0580699999999999,0.0580699999999999,0.11597,0.057995,0.057975,0.116455,0.0582199999999999,0.0582349999999999,0.1159949999999999,0.057995,0.0579999999999999,0.0008823901795899,0.0035942621328833,0.0001379815970167,0.0041759944894093,-27.90707,-4.651178333333333,-2.3255950000000003,-2.325583333333334,-4.649475000000001,-2.325785,-2.32369,-4.656445,-2.3277,-2.328745,-4.647615,-2.3233,-2.3243150000000004,3.3455200000000005,0.5575866666666668,0.2787933333333333,0.2787933333333334,0.557195,0.278705,0.27849,0.55872,0.279305,0.2794149999999999,0.556845,0.27837,0.278475,0.0003144443131822,0.001898443656034,3.135818205624054e-05,0.0033627059470574,-14.3,-5.36,-5.42,X,B2,3p,p,3.0,0.6149095094821733,4s,s,4.0,0.449465400055646,X-B,p-s,"{'Ga', 'Ag', 'Cl'}",True
1426_CsNaAgCl,1426,CsNaAgCl,Cs2NaAgCl6,Cs+,Na+,Ag3+,Cl-,Cs,Na,Ag,Cl,188.0,102.0,75.0,181.0,0.4889502762430939,0.074585635359116,0.9675653949854844,True,,3.8646597364132265,s,3,1,d,5.0,3,basisset0,"{'Na': ' 2p 3s', 'Ag': ' 4d 5s', 'Cs': ' 5p 5s', 'Cl': ' 3p 3s'}",d-s,-0.8862,0.01899,0.90519,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0326330459113305,3s,s,3.0,0.0323195273584832,0.1750611271200869,4d,d,4.0,0.1749800296738564,0.3043586037925787,4d,d,4.0,0.3038880260029625,0.8177332335670459,3p,p,3.0,0.8097713781701291,0.6622117756032655,3p,p,3.0,0.6385876187168058,1.0,-1.0,True,semiconductor,7.327955857585967,10.36329455826944,2.709517317048544,4.487438177181184,5.419034634097083,2.472129962086176,4.487438177181184,4.944259924172355,0.065577,0.495,True,0.0015,0.0,2.01,0.01,0.56,0.59,0.97,1.02,-0.6,0.0,True,-5.5054,-0.9175666666666666,-0.4641716666666666,-0.453395,-0.917565,-0.46436,-0.4532049999999999,-0.918555,-0.464565,-0.45399,-0.91658,-0.46359,-0.45299,0.56843,0.0947383333333333,0.0483616666666666,0.0463766666666666,0.09474,0.048375,0.046365,0.0948499999999999,0.0484099999999999,0.0464399999999999,0.0946249999999999,0.0482999999999999,0.046325,0.0005635941089355,0.0021524321575181,6.002308989877847e-05,0.0023749626163292,-10.20371,-1.7006183333333336,-0.6253766666666666,-1.0752416666666669,-1.700685,-0.625265,-1.07542,-1.6997,-0.625,-1.0747,-1.70147,-0.625865,-1.075605,1.23017,0.2050283333333333,0.0680216666666666,0.1370066666666666,0.20503,0.0680149999999999,0.137015,0.20494,0.0679849999999999,0.136955,0.205115,0.068065,0.13705,0.0001626943103456,0.0010407979058597,6.344288072076133e-05,0.0008535405675637,-22.29,-6.35,-9.65,X,X,3p,p,3.0,0.8097713781701291,3p,p,3.0,0.6385876187168058,X-X,p-p,"{'Cl', 'Na', 'Ag'}",True
1427_CsLiNpCl,1427,CsLiNpCl,Cs2LiNpCl6,Cs+,Li+,Np3+,Cl-,Cs,Li,Np,Cl,188.0,76.0,101.0,181.0,0.4889502762430939,0.0690607734806629,0.9676518897527238,True,,3.8646597364132265,s,2,1,f,7.0,3,basisset0,"{'Li': ' 1s 2s', 'Np': ' 5f 6d 6p 6s 7s', 'Cs': ' 5p 5s', 'Cl': ' 3p 3s'}",f-s,-3.07284,0.01113,3.08397,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.96888541784264,5f,f,5.0,0.9684718927641546,0.9535975375923912,5f,f,5.0,0.8816050380614848,0.0309052171684412,3p,p,3.0,0.0308419233656226,0.0449755999639886,3p,p,3.0,0.042260009251566,-1.0,-1.0,False,semiconductor,7.405585652854487,10.473079667582429,2.5584248279427264,4.5349765239923325,5.116849655885452,2.678115005848487,4.5349765239923325,5.356230011696975,0.033064,0.815,True,0.0,0.0,-3.98,0.0,-4.1,0.55,0.74,1.02,-0.5499999999999999,0.03,True,-5.99957,-0.9999283333333334,-0.5005583333333333,-0.49937,-0.999915,-0.50056,-0.499355,-0.999925,-0.50054,-0.4993849999999999,-0.999945,-0.500575,-0.49937,0.6416400000000001,0.10694,0.0535083333333333,0.0534316666666666,0.10694,0.05351,0.05343,0.106945,0.05351,0.0534349999999999,0.106935,0.053505,0.05343,0.0002084536759151,3.0002150154068865e-05,2.3214022459404645e-05,9.351037965210511e-05,-24.25156,-4.041926666666667,-1.992003333333333,-2.049923333333333,-4.041715,-1.991865,-2.04985,-4.04201,-1.991975,-2.0500350000000003,-4.042055,-1.99217,-2.049885,3.60003,0.600005,0.2939266666666666,0.3060783333333333,0.6000049999999999,0.29393,0.306075,0.6,0.293925,0.306075,0.6000099999999999,0.293925,0.306085,0.0011715803882139,8.411830001852982e-05,3.201556346421285e-05,1.6666527778859325e-05,-18.3,-6.7,-6.98,B2,B2,5f,f,5.0,0.9684718927641546,5f,f,5.0,0.8816050380614848,B-B,f-f,"{'Cl', 'Np', 'Li'}",True
